step,A3_RSRP,DDQN,DDQN_CHO
852,0.9288659691810608,0.9556701183319092,0.9329897165298462
853,0.9556701183319092,0.9659793972969055,0.9536082744598389
854,0.9599805474281311,0.9597938060760498,0.9484536051750183
855,0.938144326210022,0.8938144445419312,0.8958762884140015
856,0.9567010402679443,0.9587628841400146,0.9371134042739868
857,0.9422680139541626,0.9505154490470886,0.9443299174308777
858,0.954639196395874,0.9309278130531311,0.9309278130531311
859,0.9082474112510681,0.9432989954948425,0.9092783331871033
860,0.892783522605896,0.9051546454429626,0.9020618796348572
861,0.9494845271110535,0.9195876121520996,0.9020618796348572
862,0.9622858762741089,0.9505154490470886,0.9556701183319092
863,0.9705333113670349,0.954639196395874,0.946391761302948
864,0.9336634278297424,0.9432989954948425,0.9577319622039795
865,0.9738128185272217,0.9793814420700073,0.9659793972969055
866,0.9602808952331543,0.9432989954948425,0.9412370920181274
867,0.9246448278427124,0.9659793972969055,0.9618556499481201
868,0.9639337658882141,0.9752577543258667,0.9762886762619019
869,0.9886597990989685,0.9567010402679443,0.9587628841400146
870,0.9505154490470886,0.9164948463439941,0.9484536051750183
871,0.9618556499481201,0.946391761302948,0.9268041253089905
872,0.9628865718841553,0.960824728012085,0.9577319622039795
873,0.9309278130531311,0.9113401770591736,0.9556701183319092
874,0.9329897165298462,0.9329897165298462,0.9412370920181274
875,0.9278350472450256,0.9371134042739868,0.938144326210022
876,0.9412370920181274,0.9309278130531311,0.9422680139541626
877,0.929896891117096,0.9144330024719238,0.9319587349891663
878,0.9462780952453613,0.938144326210022,0.9340206384658813
879,0.9209919571876526,0.9329897165298462,0.9391752481460571
880,0.9250588417053223,0.8948453664779663,0.8876288533210754
881,0.9490137100219727,0.9577319622039795,0.9175257682800293
882,0.9499147534370422,0.9525772929191589,0.9639175534248352
883,0.9273642301559448,0.9515463709831238,0.929896891117096
884,0.9522769451141357,0.9639175534248352,0.9484536051750183
885,0.913288414478302,0.9577319622039795,0.9412370920181274
886,0.8796980381011963,0.9628865718841553,0.9515463709831238
887,0.9447032809257507,0.9443299174308777,0.9268041253089905
888,0.9261466264724731,0.9350515604019165,0.9340206384658813
889,0.9441025853157043,0.946391761302948,0.9443299174308777
890,0.9012338519096375,0.9824742078781128,0.9752577543258667
891,0.9178991913795471,0.9422680139541626,0.9371134042739868
892,0.9505885243415833,0.9618556499481201,0.9649484753608704
893,0.9474388957023621,0.969072163105011,0.9680412411689758
894,0.9407662749290466,0.9474226832389832,0.9360824823379517
895,0.9473820924758911,0.9525772929191589,0.9597938060760498
896,0.9661092758178711,0.9804123640060425,0.9711340069770813
897,0.9648348093032837,0.9628865718841553,0.9525772929191589
898,0.9523500204086304,0.9701030850410461,0.9432989954948425
899,0.963316798210144,0.9639175534248352,0.9371134042739868
900,0.9714506268501282,0.983505129814148,0.9814432859420776
901,0.94712233543396,0.954639196395874,0.9494845271110535
902,0.9695591926574707,0.9443299174308777,0.9597938060760498
903,0.948900043964386,0.954639196395874,0.9649484753608704
904,0.9599236845970154,0.9577319622039795,0.9597938060760498
905,0.958649218082428,0.9536082744598389,0.9494845271110535
906,0.9281678795814514,0.9329897165298462,0.9329897165298462
907,0.9575614929199219,0.9804123640060425,0.9711340069770813
908,0.975817859172821,0.9742268323898315,0.9804123640060425
909,0.9669129252433777,0.9865979552268982,0.9783505201339722
910,0.9806721210479736,0.9804123640060425,0.9721649289131165
911,0.9811023473739624,0.9876288771629333,0.9814432859420776
912,0.959322988986969,0.960824728012085,0.9721649289131165
913,0.9709067344665527,0.9927834868431091,0.985567033290863
914,0.9578374624252319,0.977319598197937,0.9742268323898315
915,0.9227859377861023,0.9556701183319092,0.9628865718841553
916,0.959266185760498,0.9824742078781128,0.9804123640060425
917,0.9716941118240356,0.9876288771629333,0.9876288771629333
918,0.9642503261566162,0.969072163105011,0.9711340069770813
919,0.9643639922142029,0.9721649289131165,0.9783505201339722
920,0.9345401525497437,0.9649484753608704,0.9639175534248352
921,0.9563032984733582,0.9865979552268982,0.985567033290863
922,0.9483156204223633,0.977319598197937,0.991752564907074
923,0.946253776550293,0.9969072341918945,0.9793814420700073
924,0.9304164052009583,0.983505129814148,0.9731958508491516
925,0.9646075367927551,1.0,0.9938144087791443
926,0.9291988015174866,0.9587628841400146,0.9587628841400146
927,0.9547852873802185,0.9865979552268982,0.9742268323898315
928,0.977222204208374,0.977319598197937,0.9742268323898315
929,0.9643639922142029,0.9938144087791443,0.9804123640060425
930,0.9598262906074524,0.977319598197937,0.9680412411689758
931,0.928971529006958,0.9329897165298462,0.9360824823379517
932,0.9109587073326111,0.954639196395874,0.9567010402679443
933,0.971150279045105,0.9845361113548279,0.969072163105011
934,0.9482263326644897,0.9701030850410461,0.954639196395874
935,0.9436886310577393,0.946391761302948,0.9371134042739868
936,0.9515057802200317,0.9680412411689758,0.960824728012085
937,0.9618556499481201,0.9618556499481201,0.9484536051750183
938,0.9649484753608704,0.9659793972969055,0.9618556499481201
939,0.9865979552268982,0.9680412411689758,0.9721649289131165
940,0.9731958508491516,0.9927834868431091,0.9814432859420776
941,0.9886597990989685,0.9762886762619019,0.9824742078781128
942,0.9724084734916687,0.9783505201339722,0.9865979552268982
943,0.9613848328590393,0.9886597990989685,0.9979381561279297
944,0.9835782051086426,0.9886597990989685,0.991752564907074
945,0.9752577543258667,0.9752577543258667,0.9886597990989685
946,0.9444597959518433,0.960824728012085,0.9556701183319092
947,0.963316798210144,0.9731958508491516,0.9752577543258667
948,0.9699326157569885,0.985567033290863,0.985567033290863
949,0.983448326587677,0.9711340069770813,0.9896907210350037
950,0.9687718152999878,0.9474226832389832,0.9597938060760498
951,0.9283220767974854,0.9360824823379517,0.9412370920181274
952,0.9654355049133301,0.9628865718841553,0.9752577543258667
953,0.960824728012085,0.9484536051750183,0.9525772929191589
954,0.94354248046875,0.9443299174308777,0.9443299174308777
955,0.9599236845970154,0.9443299174308777,0.9484536051750183
956,0.9511324167251587,0.954639196395874,0.9577319622039795
957,0.9568309187889099,0.9443299174308777,0.954639196395874
958,0.9566442370414734,0.9515463709831238,0.954639196395874
959,0.9713207483291626,0.9402061700820923,0.9484536051750183
960,0.9362123608589172,0.9257732033729553,0.9041237235069275
961,0.9302135109901428,0.946391761302948,0.9443299174308777
962,0.9225261807441711,0.9628865718841553,0.9567010402679443
963,0.9547690749168396,0.9587628841400146,0.9556701183319092
964,0.9353681206703186,0.9670103192329407,0.9618556499481201
965,0.9491273760795593,0.923711359500885,0.9309278130531311
966,0.9472116231918335,0.9484536051750183,0.9680412411689758
967,0.9702897667884827,0.9670103192329407,0.9639175534248352
968,0.9329897165298462,0.960824728012085,0.9628865718841553
969,0.9431853294372559,0.9474226832389832,0.9515463709831238
970,0.9468219876289368,0.954639196395874,0.9505154490470886
971,0.9382904171943665,0.9515463709831238,0.9443299174308777
972,0.9447195529937744,0.9824742078781128,0.9329897165298462
973,0.9761750102043152,0.9793814420700073,0.9752577543258667
974,0.979454517364502,0.9824742078781128,0.983505129814148
975,0.9698758125305176,0.9793814420700073,0.9680412411689758
976,0.9551993012428284,0.9536082744598389,0.9360824823379517
977,0.9631463885307312,0.9628865718841553,0.9618556499481201
978,0.9599236845970154,0.9752577543258667,0.9670103192329407
979,0.9312038421630859,0.9587628841400146,0.9484536051750183
980,0.9556295275688171,0.9711340069770813,0.9525772929191589
981,0.9744135141372681,0.969072163105011,0.9680412411689758
982,0.968300998210907,0.983505129814148,0.9618556499481201
983,0.9610276818275452,0.9680412411689758,0.983505129814148
984,0.9706631898880005,0.9958763122558594,0.9948453903198242
985,0.962172269821167,0.9721649289131165,0.9752577543258667
986,0.9501014947891235,0.9556701183319092,0.9587628841400146
987,0.9528939127922058,0.9484536051750183,0.9711340069770813
988,0.9562464356422424,0.9670103192329407,0.9649484753608704
989,0.9422274827957153,0.946391761302948,0.9711340069770813
990,0.9589658379554749,0.9597938060760498,0.9659793972969055
991,0.9091241359710693,0.9288659691810608,0.9144330024719238
992,0.9285818934440613,0.9391752481460571,0.9422680139541626
993,0.935928225517273,0.9536082744598389,0.9360824823379517
994,0.9319587349891663,0.9422680139541626,0.946391761302948
995,0.9484536051750183,0.9597938060760498,0.9536082744598389
996,0.9711340069770813,0.9505154490470886,0.969072163105011
997,0.9484536051750183,0.9711340069770813,0.9731958508491516
998,0.923711359500885,0.9494845271110535,0.985567033290863
999,0.9294829368591309,0.960824728012085,0.9597938060760498
1000,0.9268203377723694,0.9360824823379517,0.9453608393669128
1001,0.9504018425941467,0.9618556499481201,0.9597938060760498
1002,0.9300836324691772,0.9432989954948425,0.9412370920181274
1003,0.9210487604141235,0.9195876121520996,0.9175257682800293
1004,0.9284519553184509,0.9484536051750183,0.9412370920181274
1005,0.886987566947937,0.9278350472450256,0.9288659691810608
1006,0.8904131650924683,0.960824728012085,0.969072163105011
1007,0.8721568584442139,0.9226804375648499,0.9484536051750183
1008,0.954971969127655,0.9597938060760498,0.9639175534248352
1009,0.9291257262229919,0.9432989954948425,0.9371134042739868
1010,0.9208945631980896,0.9536082744598389,0.9556701183319092
1011,0.9362854361534119,0.9577319622039795,0.9319587349891663
1012,0.9183294177055359,0.9278350472450256,0.9360824823379517
1013,0.9498011469841003,0.9391752481460571,0.9474226832389832
1014,0.9339069724082947,0.9103092551231384,0.9206185340881348
1015,0.9287685751914978,0.9567010402679443,0.9587628841400146
1016,0.9563601016998291,0.9670103192329407,0.9567010402679443
1017,0.9678139686584473,0.9567010402679443,0.9577319622039795
1018,0.9350109696388245,0.9474226832389832,0.9556701183319092
1019,0.9234272241592407,0.9556701183319092,0.9412370920181274
1020,0.9631463885307312,0.9515463709831238,0.9556701183319092
1021,0.926893413066864,0.9618556499481201,0.9515463709831238
1022,0.9097410440444946,0.9175257682800293,0.9010308980941772
1023,0.9071353077888489,0.9422680139541626,0.9587628841400146
1024,0.969072163105011,0.9484536051750183,0.9484536051750183
1025,0.9412370920181274,0.9515463709831238,0.9680412411689758
1026,0.9599236845970154,0.9649484753608704,0.9680412411689758
1027,0.9665963053703308,0.9731958508491516,0.9701030850410461
1028,0.9550694227218628,0.9422680139541626,0.9670103192329407
1029,0.9577481746673584,0.977319598197937,0.9649484753608704
1030,0.9798847436904907,0.9783505201339722,0.9567010402679443
1031,0.9245718121528625,0.9164948463439941,0.9288659691810608
1032,0.9434288740158081,0.9567010402679443,0.9422680139541626
1033,0.9603539109230042,0.9525772929191589,0.9556701183319092
1034,0.9656221866607666,0.9865979552268982,0.954639196395874
1035,0.9384040832519531,0.9731958508491516,0.9783505201339722
1036,0.9764185547828674,0.9412370920181274,0.9599236845970154
1037,0.961498498916626,0.9628865718841553,0.9653787016868591
1038,0.9767757058143616,0.991752564907074,0.9989690780639648
1039,0.9486971497535706,0.9865979552268982,0.9804123640060425
1040,0.9608978033065796,0.9979381561279297,0.9969072341918945
1041,0.9507589936256409,0.9927834868431091,0.985567033290863
1042,0.9735124707221985,0.9804123640060425,0.991752564907074
1043,0.9717509746551514,0.9948453903198242,0.9876288771629333
1044,0.9668398499488831,0.977319598197937,0.9793814420700073
1045,0.9506453275680542,0.9494845271110535,0.9474226832389832
1046,0.9480395913124084,0.960824728012085,0.983505129814148
1047,0.9715642333030701,0.9659793972969055,0.9587628841400146
1048,0.9553859829902649,0.9752577543258667,0.9876288771629333
1049,0.9485266804695129,0.9787807464599609,0.9664096236228943
1050,0.9363990426063538,0.9577319622039795,0.9587628841400146
1051,0.9304001927375793,0.9639175534248352,0.9556701183319092
1052,0.9277944564819336,0.9402061700820923,0.9515463709831238
1053,0.9412533640861511,0.9597938060760498,0.9453608393669128
1054,0.9299699664115906,0.9639175534248352,0.9422680139541626
1055,0.972294807434082,0.9515463709831238,0.9443299174308777
1056,0.9685282707214355,0.9659793972969055,0.960824728012085
1057,0.9786670804023743,0.9731958508491516,0.9876288771629333
1058,0.969745934009552,0.960824728012085,0.9597938060760498
1059,0.9696322679519653,0.9567010402679443,0.9505154490470886
1060,0.9667830467224121,0.9701030850410461,0.9845361113548279
1061,0.943445086479187,0.9412370920181274,0.9484536051750183
1062,0.956774115562439,0.960824728012085,0.9536082744598389
1063,0.915366530418396,0.9494845271110535,0.9350515604019165
1064,0.9407662749290466,0.969072163105011,0.9587628841400146
1065,0.9823037385940552,0.983505129814148,0.9721649289131165
1066,0.9627729654312134,0.960824728012085,0.9371134042739868
1067,0.963316798210144,0.9705901741981506,0.9644045829772949
1068,0.9587222933769226,0.9772627353668213,0.9535514116287231
1069,0.9587628841400146,0.9587628841400146,0.938144326210022
1070,0.974470317363739,0.9886597990989685,0.9639175534248352
1071,0.9762886762619019,0.9752577543258667,0.983505129814148
1072,0.9867846369743347,0.9896907210350037,0.9865979552268982
1073,0.9876288771629333,0.9814432859420776,0.9639175534248352
1074,0.9762886762619019,0.969072163105011,0.9721649289131165
1075,0.9711340069770813,0.9762886762619019,0.9814432859420776
1076,0.9619855284690857,0.9534946084022522,0.9607111215591431
1077,0.9582920670509338,0.9659793972969055,0.9711340069770813
1078,0.9739264845848083,0.9587628841400146,0.960824728012085
1079,0.9379170536994934,0.9450604915618896,0.9739264845848083
1080,0.972294807434082,0.9659793972969055,0.9752577543258667
1081,0.9586654901504517,0.9670103192329407,0.9731958508491516
1082,0.9627161026000977,0.9639175534248352,0.9587628841400146
1083,0.9840652942657471,0.9749005436897278,0.9831479787826538
1084,0.9439889788627625,0.9670103192329407,0.9670103192329407
1085,0.9412533640861511,0.9494845271110535,0.9494845271110535
1086,0.9701193571090698,0.9556701183319092,0.9536082744598389
1087,0.9787807464599609,0.9649484753608704,0.9752577543258667
1088,0.9865979552268982,0.9670103192329407,0.9752577543258667
1089,0.9896907210350037,0.9721649289131165,0.9721649289131165
1090,0.985567033290863,0.9886597990989685,0.9886597990989685
1091,0.9969072341918945,0.9649484753608704,0.9649484753608704
1092,0.9927834868431091,0.991752564907074,0.9907216429710388
1093,0.9731958508491516,0.9680412411689758,0.9731958508491516
1094,0.9886597990989685,0.9701030850410461,0.9680412411689758
1095,0.969072163105011,0.969072163105011,0.969072163105011
1096,0.9762886762619019,0.991752564907074,0.985567033290863
1097,0.9896907210350037,0.9814432859420776,0.977319598197937
1098,0.9845361113548279,0.983505129814148,0.9804123640060425
1099,0.9711340069770813,0.9659793972969055,0.9659793972969055
1100,0.9567010402679443,0.954639196395874,0.954639196395874
1101,0.9886597990989685,0.985567033290863,0.9793814420700073
1102,0.9793814420700073,0.9989690780639648,0.9989690780639648
1103,0.985567033290863,0.9876288771629333,0.9876288771629333
1104,0.9927834868431091,0.9711340069770813,0.9711340069770813
1105,0.9826040863990784,0.9958763122558594,0.991752564907074
1106,0.97872394323349,0.9865979552268982,0.9886597990989685
1107,0.9721649289131165,0.9742268323898315,0.9731958508491516
1108,0.9650214910507202,0.9639175534248352,0.9742268323898315
1109,0.9777660369873047,0.9896907210350037,0.9752577543258667
1110,0.9510349631309509,0.969072163105011,0.969072163105011
1111,0.9865979552268982,0.985567033290863,0.985567033290863
1112,0.9966068863868713,0.9814432859420776,0.9814432859420776
1113,0.9700462818145752,0.9639175534248352,0.9783505201339722
1114,0.9900641441345215,0.9804123640060425,0.9804123640060425
1115,0.9673837423324585,0.9597938060760498,0.9597938060760498
1116,0.9699326157569885,0.9814432859420776,0.985567033290863
1117,0.9753876328468323,0.9793814420700073,0.9865979552268982
1118,0.9735692739486694,0.9701030850410461,0.9670103192329407
1119,0.983391523361206,0.9896907210350037,0.9752577543258667
1120,0.9789106249809265,0.9824742078781128,0.9804123640060425
1121,0.9602971076965332,0.985567033290863,0.9752577543258667
1122,0.963617205619812,0.983505129814148,0.9876288771629333
1123,0.9629596471786499,0.9783505201339722,0.969072163105011
1124,0.9790810942649841,0.9731958508491516,0.9639175534248352
1125,0.9711340069770813,0.9567010402679443,0.9567010402679443
1126,0.9530805945396423,0.9721649289131165,0.9721649289131165
1127,0.97514408826828,0.9618556499481201,0.9618556499481201
1128,0.9755012392997742,0.9824742078781128,0.9814432859420776
1129,0.9670103192329407,0.9876288771629333,0.9876288771629333
1130,0.969031572341919,0.9865979552268982,0.9865979552268982
1131,0.9241009950637817,0.9628865718841553,0.9577319622039795
1132,0.926852822303772,0.9649484753608704,0.9567010402679443
1133,0.9602565169334412,0.983505129814148,0.9762886762619019
1134,0.9489163160324097,0.9731958508491516,0.9505154490470886
1135,0.9737722277641296,0.9886597990989685,0.9742268323898315
1136,0.956376314163208,0.9680412411689758,0.9711340069770813
1137,0.9348567128181458,0.9649484753608704,0.9649484753608704
1138,0.9652244448661804,0.9711340069770813,0.960824728012085
1139,0.948072075843811,0.9886597990989685,0.9793814420700073
1140,0.9423004984855652,0.9721649289131165,0.9680412411689758
1141,0.9389641880989075,0.9762886762619019,0.9865979552268982
1142,0.9440214037895203,0.9783505201339722,0.9556701183319092
1143,0.9078090786933899,0.9505154490470886,0.9484536051750183
1144,0.9245637059211731,0.977319598197937,0.9556701183319092
1145,0.9290851354598999,0.9628865718841553,0.9618556499481201
1146,0.960727334022522,0.9597938060760498,0.9515463709831238
1147,0.962131679058075,0.9783505201339722,0.9793814420700073
1148,0.9513921737670898,0.9752577543258667,0.9876288771629333
1149,0.9256758093833923,0.9649484753608704,0.960824728012085
1150,0.9594691395759583,0.9824742078781128,0.9824742078781128
1151,0.924717903137207,0.9288659691810608,0.9288659691810608
1152,0.9730984568595886,0.9814432859420776,0.9814432859420776
1153,0.9618881344795227,0.9907216429710388,0.9907216429710388
1154,0.9529263973236084,0.9969072341918945,0.9969072341918945
1155,0.9615309834480286,0.9927834868431091,0.9907216429710388
1156,0.9554021954536438,0.9865979552268982,0.9865979552268982
1157,0.942714512348175,0.9958763122558594,0.9958763122558594
1158,0.9708499312400818,0.9711340069770813,0.9711340069770813
1159,0.9458072781562805,0.9701030850410461,0.9701030850410461
1160,0.9602240324020386,0.9670103192329407,0.9515463709831238
1161,0.9559866786003113,0.9587628841400146,0.9618556499481201
1162,0.9782368540763855,0.9731958508491516,0.9587628841400146
1163,0.9365857839584351,0.9525772929191589,0.9515463709831238
1164,0.932291567325592,0.9556701183319092,0.9505154490470886
1165,0.9575777053833008,0.9680412411689758,0.9752577543258667
1166,0.9349703788757324,0.9670103192329407,0.938144326210022
1167,0.9566604495048523,0.9752577543258667,0.9731958508491516
1168,0.9461644887924194,0.9567010402679443,0.9525772929191589
1169,0.9566442370414734,0.9494845271110535,0.9453608393669128
1170,0.9638606905937195,0.9371134042739868,0.960824728012085
1171,0.9310739636421204,0.954639196395874,0.9402061700820923
1172,0.9340530633926392,0.9525772929191589,0.9556701183319092
1173,0.9191898703575134,0.9659793972969055,0.9711340069770813
1174,0.9036529064178467,0.977319598197937,0.9618556499481201
1175,0.9511892199516296,0.985567033290863,0.969072163105011
1176,0.9821170568466187,0.9752577543258667,0.9783505201339722
1177,0.9608978033065796,0.9742268323898315,0.9721649289131165
1178,0.9480395913124084,0.9577319622039795,0.9628865718841553
1179,0.9712070822715759,0.9845361113548279,0.9824742078781128
1180,0.9686581492424011,0.9360824823379517,0.9577319622039795
1181,0.9679275751113892,0.9659793972969055,0.983505129814148
1182,0.972652018070221,0.9731958508491516,0.9876288771629333
1183,0.9656221866607666,0.9494845271110535,0.9783505201339722
1184,0.9370728135108948,0.9618556499481201,0.9628865718841553
1185,0.9475525617599487,0.9721649289131165,0.9639175534248352
1186,0.9345807433128357,0.9536082744598389,0.9432989954948425
1187,0.9382904171943665,0.9505154490470886,0.9505154490470886
1188,0.9288822412490845,0.977319598197937,0.9865979552268982
1189,0.95386803150177,0.9391752481460571,0.9618556499481201
1190,0.9457504749298096,0.954639196395874,0.9814432859420776
1191,0.9518224000930786,0.9649484753608704,0.9505154490470886
1192,0.9808425903320312,0.9711340069770813,0.9639175534248352
1193,0.9759314656257629,0.9762886762619019,0.9670103192329407
1194,0.9444760084152222,0.9742268323898315,0.9804123640060425
1195,0.9361555576324463,0.9762886762619019,0.969072163105011
1196,0.9445490837097168,0.991752564907074,0.969072163105011
1197,0.9764347672462463,1.0,0.9896907210350037
1198,0.9319100379943848,0.9938144087791443,0.9907216429710388
1199,0.9483156204223633,1.0,0.9948453903198242
1200,0.98127281665802,0.9927834868431091,0.9886597990989685
1201,0.9701030850410461,0.9731958508491516,0.969072163105011
1202,0.9820602536201477,0.9969072341918945,0.9896907210350037
1203,0.9670103192329407,0.991752564907074,0.9927834868431091
1204,0.9651351571083069,0.9752577543258667,0.9721649289131165
1205,0.9596801400184631,0.9948453903198242,0.985567033290863
1206,0.9664826393127441,0.9927834868431091,0.9927834868431091
1207,0.9847227931022644,0.9989690780639648,0.9989690780639648
1208,0.9883026480674744,0.9948453903198242,0.9948453903198242
1209,0.9707768559455872,0.9762886762619019,0.9536082744598389
1210,0.986670970916748,0.9907216429710388,0.9752577543258667
1211,0.9867846369743347,0.9711340069770813,0.9742268323898315
1212,0.9744135141372681,0.9958763122558594,0.9969072341918945
1213,0.972652018070221,0.9639175534248352,0.9824742078781128
1214,0.9801120162010193,0.9824742078781128,0.9824742078781128
1215,0.9727818965911865,0.9804123640060425,0.9814432859420776
1216,0.9548014998435974,0.9680412411689758,0.9814432859420776
1217,0.9378764629364014,0.9680412411689758,0.9742268323898315
1218,0.9349135756492615,0.969072163105011,0.977319598197937
1219,0.9389073848724365,0.9731958508491516,0.9711340069770813
1220,0.9333224892616272,0.9536082744598389,0.9577319622039795
1221,0.9602971076965332,0.9711340069770813,0.9659793972969055
1222,0.9979381561279297,0.983505129814148,1.0
1223,0.9670103192329407,0.9711340069770813,0.9762886762619019
1224,0.985567033290863,0.9886597990989685,0.9886597990989685
1225,0.9670103192329407,0.9783505201339722,0.9783505201339722
1226,0.9701030850410461,0.9845361113548279,0.9762886762619019
1227,0.915463924407959,0.9587628841400146,0.9515463709831238
1228,0.9340206384658813,0.9618556499481201,0.9865979552268982
1229,0.9762886762619019,0.9742268323898315,0.9742268323898315
1230,0.9474226832389832,0.9865979552268982,0.9865979552268982
1231,0.961498498916626,0.9670103192329407,0.9670103192329407
1232,0.9815163612365723,0.983505129814148,0.983505129814148
1233,0.9360986948013306,0.9556701183319092,0.938144326210022
1234,0.973025381565094,0.9783505201339722,0.9721649289131165
1235,0.9576345682144165,0.9824742078781128,0.9680412411689758
1236,0.951749324798584,0.9680412411689758,0.9628865718841553
1237,0.9350109696388245,0.9721649289131165,0.960824728012085
1238,0.9659956097602844,0.9762886762619019,0.9453608393669128
1239,0.9586086273193359,0.9742268323898315,0.9577319622039795
1240,0.9347106218338013,0.9484536051750183,0.9340206384658813
1241,0.9495576024055481,0.9721649289131165,0.9515463709831238
1242,0.96357661485672,0.9804123640060425,0.9567010402679443
1243,0.9638769626617432,0.9649484753608704,0.960824728012085
1244,0.942714512348175,0.969072163105011,0.9515463709831238
1245,0.918589174747467,0.9701030850410461,0.960824728012085
1246,0.9855101704597473,0.9783505201339722,0.9721649289131165
1247,0.9802418947219849,0.9762886762619019,0.9948453903198242
1248,0.9430716633796692,0.9639175534248352,0.9484536051750183
1249,0.9673837423324585,0.9680412411689758,0.9711340069770813
1250,0.9596396088600159,0.9793814420700073,0.9907216429710388
1251,0.9632031917572021,0.954639196395874,0.969072163105011
1252,0.9796249866485596,0.9969072341918945,0.9876288771629333
1253,0.9725951552391052,0.9793814420700073,0.9783505201339722
1254,0.969648540019989,0.985567033290863,0.9814432859420776
1255,0.9541277885437012,0.9628865718841553,0.9896907210350037
1256,0.9614579081535339,0.9814432859420776,0.9876288771629333
1257,0.9418865442276001,0.9752577543258667,0.9721649289131165
1258,0.9319912195205688,0.9845361113548279,0.960824728012085
1259,0.9506210088729858,0.9865979552268982,0.9793814420700073
1260,0.9312200546264648,0.983505129814148,0.9783505201339722
1261,0.9615147113800049,0.9804123640060425,0.9680412411689758
1262,0.9666125774383545,0.9886597990989685,0.9814432859420776
1263,0.937275767326355,0.9711340069770813,0.977319598197937
1264,0.9747300744056702,0.9639175534248352,0.9639175534248352
1265,0.9595665335655212,0.9453608393669128,0.977319598197937
1266,0.9530237913131714,0.9824742078781128,0.9783505201339722
1267,0.9585356116294861,0.9701030850410461,0.9721649289131165
1268,0.9633330702781677,0.9783505201339722,0.983505129814148
1269,0.9480558633804321,0.9649484753608704,0.9701030850410461
1270,0.9601834416389465,0.9711340069770813,0.9721649289131165
1271,0.9681143164634705,0.9701030850410461,0.9536082744598389
1272,0.9694617986679077,0.9711340069770813,0.9783505201339722
1273,0.9716941118240356,0.9752577543258667,0.9762886762619019
1274,0.9797548651695251,0.969072163105011,0.9845361113548279
1275,0.9432015419006348,0.9567010402679443,0.9731958508491516
1276,0.9387612342834473,0.9536082744598389,0.9525772929191589
1277,0.9750872850418091,0.9649484753608704,0.9927834868431091
1278,0.9410666227340698,0.9628865718841553,0.9597938060760498
1279,0.9789674282073975,0.9845361113548279,1.0
1280,0.977993369102478,0.991752564907074,0.9907216429710388
1281,0.9718808531761169,0.9948453903198242,0.9845361113548279
1282,0.9480558633804321,0.9865979552268982,0.9701030850410461
1283,0.9694455862045288,0.9845361113548279,0.9896907210350037
1284,0.9829044342041016,0.9659793972969055,0.9876288771629333
1285,0.9529507160186768,0.9618556499481201,0.940636396408081
1286,0.9775631427764893,0.969072163105011,0.9896907210350037
1287,0.9666531085968018,0.985567033290863,0.9907216429710388
1288,0.9815731644630432,0.9876288771629333,0.9896907210350037
1289,0.9529507160186768,0.9814432859420776,0.9907216429710388
1290,0.9992126226425171,0.9886597990989685,0.9927834868431091
1291,0.9622858762741089,0.9701030850410461,0.9752577543258667
1292,0.9774494767189026,0.983505129814148,0.9878724217414856
1293,0.9547122120857239,0.9845361113548279,0.9883594512939453
1294,0.9858835935592651,0.9948453903198242,0.9932705760002136
1295,0.9712070822715759,0.991752564907074,0.991752564907074
1296,0.9767351150512695,0.9865979552268982,0.9865979552268982
1297,0.9490867853164673,0.9814432859420776,0.9814432859420776
1298,0.9406526684761047,0.9896907210350037,0.9867278337478638
1299,0.9291988015174866,0.977319598197937,0.9804123640060425
1300,0.9449630379676819,0.9886597990989685,0.9938144087791443
1301,0.9731390476226807,0.9896907210350037,0.9865410923957825
1302,0.9571312665939331,0.9618556499481201,0.9670103192329407
1303,0.9845361113548279,0.9845361113548279,0.983505129814148
1304,0.9792109727859497,0.9762886762619019,0.9752577543258667
1305,0.9686581492424011,0.9969072341918945,0.9969072341918945
1306,0.9577481746673584,0.9597938060760498,0.9597938060760498
1307,0.9606542587280273,0.9597938060760498,0.9659793972969055
1308,0.9485996961593628,0.9721649289131165,0.969072163105011
1309,0.9734556078910828,0.9783505201339722,0.9927834868431091
1310,0.9322753548622131,0.985567033290863,0.960824728012085
1311,0.9690883755683899,0.9721649289131165,0.977319598197937
1312,0.9479259848594666,0.9577319622039795,0.9783505201339722
1313,0.9318045377731323,0.9783505201339722,0.9701030850410461
1314,0.9532835483551025,0.983505129814148,0.9628865718841553
1315,0.9188489317893982,0.9886597990989685,0.991752564907074
1316,0.9430635571479797,0.9804123640060425,0.9711340069770813
1317,0.9592093229293823,0.9845361113548279,0.9711340069770813
1318,0.9711340069770813,0.9783505201339722,0.9979381561279297
1319,0.954639196395874,0.9969072341918945,0.9969072341918945
1320,0.9762886762619019,0.9948453903198242,0.9948453903198242
1321,0.9836350083351135,0.9927834868431091,0.9907216429710388
1322,0.9768487811088562,0.985567033290863,0.983505129814148
1323,0.9513759016990662,0.9742268323898315,0.9752577543258667
1324,0.9594366550445557,0.9938144087791443,0.9896907210350037
1325,0.9678139686584473,0.9680412411689758,0.9515463709831238
1326,0.9809156656265259,0.9876288771629333,0.9865979552268982
1327,0.9701761603355408,0.9824742078781128,0.9824742078781128
1328,0.9746570587158203,0.9927834868431091,0.9927834868431091
1329,0.9963633418083191,0.9958763122558594,0.9783505201339722
